fit_days,strategy,seed,epoch,loss_before_update,gradient_norm,anchor_loss,paired_loss,balanced_loss,anchor_weight,paired_weight,anchor_norm,paired_norm,gradient_dot,raw_anchor_slope,raw_paired_slope,update_norm,linear_anchor_change,linear_paired_change,elapsed_seconds
342,IN,0,63,0.0007643525348529235,0.0026153246457326033,0.001136026349071124,0.00039267872063472294,0.0006627369439594921,0.36330004024203943,0.6366999597579606,0.007469194233805052,0.00426191100553632,-1.7048054045541175e-05,-9.413600667398002e-06,-5.371386394602993e-06,0.03087802036379964,-2.0918126401194025e-05,-1.593648765591965e-05,10.109259375371039
342,IN,0,64,0.000747148065860341,0.002733362535966425,0.0011162409155221968,0.0003780552161984854,0.0006316357780491095,0.3435186594415765,0.6564813405584236,0.007656443880830809,0.004006406847444269,-1.4109816964841317e-05,-1.0874621432748504e-05,-5.690390793643509e-06,0.029782476187582667,-1.861674430546399e-05,-1.3815719620431204e-05,10.236215291079134
342,IN,0,65,0.0007319468832282138,0.0031517078521958275,0.0010985169771383823,0.0003653767893180453,0.0006148776918904655,0.3403181365820349,0.659681863417965,0.007867365568114203,0.004058633924052451,-9.807845746944962e-06,-1.4594083179575689e-05,-7.528827861149837e-06,0.028683714831974506,-1.7218002548210676e-05,-1.2032730425439824e-05,10.367315375246108
342,IN,0,66,0.0007181383411836348,0.003494054427370046,0.001081976837209347,0.0003542998451579227,0.0006034528167986708,0.34239501092146757,0.6576049890785325,0.007978936923734463,0.0041543909193449075,-6.037167973553281e-06,-1.7827970548648513e-05,-9.282484579786444e-06,0.027635161654289024,-1.6653206291405454e-05,-1.061019134405178e-05,10.499432833399624
342,IN,0,67,0.0007051615153293794,0.0035843313049348856,0.0010658385206724472,0.00034448450998631147,0.0005915751933711632,0.34253733912122375,0.6574626608787763,0.007912657450427388,0.004122486020459901,-4.096026325182808e-06,-1.8753329106391995e-05,-9.770464292499984e-06,0.02668464428404749,-1.6638925453503543e-05,-9.528455469200554e-06,10.6254239580594
342,IN,0,68,0.0006926186723334776,0.0033989980049594732,0.0010496142356714213,0.000335623108995534,0.0005777000698328053,0.3390475760732541,0.6609524239267459,0.007651575673060667,0.0039250150104295865,-4.2550384087063724e-06,-1.7037708352798123e-05,-8.73980260869649e-06,0.025860401995411834,-1.6845990142918077e-05,-8.737136689727216e-06,10.759249750059098
342,IN,0,69,0.0006802938105592629,0.0030122967355631727,0.0010331329615372734,0.0003274546595812524,0.0005630886410215312,0.3339113315332796,0.6660886684667204,0.007235715829975169,0.003627276099659624,-5.8472478855045755e-06,-1.3587337065529002e-05,-6.811354142964153e-06,0.02517038145087932,-1.7046499231403578e-05,-8.187883631204492e-06,10.90788545832038
342,IN,0,70,0.0006680898511923963,0.002566034502980953,0.00101642577119149,0.00031975393119330236,0.0005511757563936314,0.33218197135818084,0.667818028641819,0.006742734469919173,0.003353929861878322,-7.77373964498166e-06,-9.911033165898127e-06,-4.929885678498423e-06,0.024612423368028675,-1.7191434606647178e-05,-7.8434908541353e-06,11.054080415982753
342,IN,0,71,0.0006559369421433655,0.002226573440019991,0.0009995511899619882,0.00031232269432474285,0.000545777010616822,0.3397040689874251,0.6602959310125749,0.006259246312828626,0.0032202098201661164,-9.105007459722735e-06,-7.296982486226818e-06,-3.754096497459744e-06,0.024184218237598247,-1.737941584267495e-05,-7.66094074944122e-06,11.200113125145435
342,IN,0,72,0.0006437344493023208,0.0020951690796518854,0.0009824631538320509,0.00030500574477259067,0.0005468793084191315,0.35703139475932977,0.6429686052406702,0.0058515075031674735,0.003249259556799925,-9.451875931805451e-06,-6.147545477461991e-06,-3.413645267085942e-06,0.023881759296430848,-1.771279152269184e-05,-7.5831497326919716e-06,11.345301208086312
342,IN,0,73,0.000631367196583406,0.00213079273419494,0.0009650200464802317,0.0002977143466865803,0.0005493834105914602,0.3771420864271094,0.6228579135728906,0.005548390970040014,0.003359565161098886,-8.976147369059405e-06,-6.019319825998063e-06,-3.644713808044615e-06,0.023688559246654736,-1.8164187158049445e-05,-7.548666494437961e-06,11.485022291075438
342,IN,0,74,0.0006187741875018698,0.002207248381898201,0.0009471165644321495,0.0002904318105715902,0.0005476236182133661,0.3916518635917473,0.6083481364082526,0.005343068258598604,0.003439843924127237,-8.155339756850653e-06,-6.219739866309788e-06,-4.004241262377061e-06,0.023568873438504383,-1.8581003278431495e-05,-7.497970841873162e-06,11.6192361661233
342,IN,0,75,0.0006060038902852636,0.0022187715477395395,0.0009288033226766493,0.0002832044578938781,0.0005388838057195718,0.39603438260648716,0.6039656173935127,0.005208069458975716,0.003415052965528802,-7.4950108925735094e-06,-6.215302758132132e-06,-4.075519399849359e-06,0.023471763623856674,-1.877607119506343e-05,-7.380532902279477e-06,11.74808600032702
342,IN,0,76,0.0005932181281784071,0.0021137054007666933,0.0009103139152134917,0.00027612234114332253,0.0005233006059343811,0.3897533094057,0.6102466905943,0.0051140140489164525,0.0032662264796082916,-7.311407209506224e-06,-5.731510693318756e-06,-3.660610200834752e-06,0.023343686310225906,-1.8607788826033512e-05,-7.171011530138032e-06,11.878829750232399
342,IN,0,77,0.0005806500949135792,0.0018917131805370664,0.0008920142215241816,0.00026928596830297694,0.0005028936662447173,0.37513585859217247,0.6248641414078275,0.005043427440216743,0.0030278109394634087,-7.637348996503739e-06,-4.7697103268766704e-06,-2.8634854524977834e-06,0.02314404137621013,-1.8023665550094833e-05,-6.882230767529466e-06,12.007072416134179
342,IN,0,78,0.0005685392075206611,0.0016035382976065113,0.0008743125607846611,0.00026276585425666105,0.0004811667000153005,0.35712864353172646,0.6428713564682735,0.0049952107941522265,0.0027749453092310262,-8.261541326913832e-06,-3.6000123743397784e-06,-1.999883060599299e-06,0.022858545283012906,-1.707813307920621e-05,-6.5574970012009526e-06,12.142930208239704
342,IN,0,79,0.0005570664797437295,0.0013493871439939522,0.0008575561289483933,0.0002565768305390656,0.00046235837041426014,0.34241036325187446,0.6575896367481254,0.004979739660759522,0.002592976486935634,-8.868998375790264e-06,-2.6588647129186855e-06,-1.3844847627013221e-06,0.022503809896966227,-1.5925040367198334e-05,-6.242153648382151e-06,12.272443583235145
342,IN,0,80,0.0005463110259193613,0.0012379227139442338,0.0008419364638870427,0.00025068558795168,0.0004489263642243097,0.3352904567946924,0.6647095432053076,0.005007537900313466,0.002525884707351424,-9.210478533526578e-06,-2.2852613527223365e-06,-1.1527235176355302e-06,0.02211608212752612,-1.4764451028771475e-05,-5.962573512912887e-06,12.41911391634494
342,IN,0,81,0.0005362426353063931,0.0012848584337222231,0.0008274468913282739,0.0002450383792845125,0.00043948018999912387,0.3338581196766597,0.6661418803233403,0.005077832492894847,0.0025449167184745164,-9.211140150019747e-06,-2.472399347821729e-06,-1.2391213069397533e-06,0.021731306612781203,-1.3756849889404296e-05,-5.732750694775328e-06,12.563821208197623
342,IN,0,82,0.0005267510365105588,0.0013985738429114598,0.0008139249108144478,0.00023957716220666982,0.0004307550985217655,0.3328609484036667,0.6671390515963332,0.005175220813082783,0.0025821137346393025,-8.958863854589074e-06,-2.9381770427812994e-06,-1.4659678438818584e-06,0.021374526661436365,-1.2973213791795029e-05,-5.563187181218229e-06,12.708234833087772
