phase,model,point,horizon,n,crps,coverage90,width90,interval_score90,mae,rmse,pooled_rmse
later_exploratory,C16_FAST_CORE,ATU5,30,264,0.742043238726,0.852272727273,3.27840901772,6.85255704199,0.99030580412,1.79961841929,1.79961841929
later_exploratory,C16_FAST_CORE,MJ3,30,264,0.383177872891,0.844696969697,2.88136639422,4.74068785056,0.398135053142,0.555218186797,0.555218186797
later_exploratory,C16_FAST_CORE,MJ1,30,264,0.290089730594,0.859848484848,1.87843036788,3.08003526688,0.352819811881,0.494463176585,0.494463176585
later_exploratory,B_ANCHOR,ATU1,30,264,4.98049086943,0.878787878788,35.4446888053,56.1191689448,5.03790774841,8.65474826029,8.65474826029
later_exploratory,B_ANCHOR,ATU5,30,264,3.93897941853,0.924242424242,36.0088973521,49.8377505807,3.62534802083,5.95279852017,5.95279852017
later_exploratory,B_ANCHOR,MJ3,30,264,2.99293385837,0.856060606061,23.5424171105,28.4670581261,3.28992608292,4.62704143423,4.62704143423
later_exploratory,B_ANCHOR,MJ1,30,264,1.85916437777,0.871212121212,15.4670665179,18.7313287402,2.27207283258,2.78926537397,2.78926537397
later_exploratory,DRIFT1,ATU1,30,264,5.07838241372,0.897727272727,38.378228873,59.8181782898,4.58637128886,7.98733699514,7.98733699514
later_exploratory,DRIFT1,ATU5,30,264,3.45370704624,0.901515151515,28.98771613,45.6193878986,2.6922380644,5.40365491277,5.40365491277
later_exploratory,DRIFT1,MJ3,30,264,0.995514539419,0.867424242424,7.62182207331,12.4074974877,1.06994811218,1.55221907721,1.55221907721
later_exploratory,DRIFT1,MJ1,30,264,0.808977312834,0.871212121212,5.59224377124,9.24413870376,0.890758295447,1.30342652959,1.30342652959
later_exploratory,C8_ONLINE_DATA,ATU1,30,264,1.5417035081,0.795454545455,9.91561968672,15.2649436273,1.94375161996,3.40245678665,3.40245678665
later_exploratory,C8_ONLINE_DATA,ATU5,30,264,1.00085668429,0.731060606061,3.27840901772,9.62423557143,1.32242335841,2.39389994637,2.39389994637
later_exploratory,C8_ONLINE_DATA,MJ3,30,264,0.399368766636,0.840909090909,2.88136639422,5.01073747944,0.419161963596,0.58781057461,0.58781057461
later_exploratory,C8_ONLINE_DATA,MJ1,30,264,0.31226525564,0.867424242424,1.87843036788,3.45356897281,0.384722081221,0.534980847364,0.534980847364
later_exploratory,C16_FAST_TREND,ATU1,30,264,1.39438733293,0.810606060606,9.91561968672,14.5436318874,1.72839956028,2.85728090634,2.85728090634
later_exploratory,C16_FAST_TREND,ATU5,30,264,0.781313931402,0.844696969697,3.27840901772,7.36575382828,1.05447873665,1.91210818012,1.91210818012
later_exploratory,C16_FAST_TREND,MJ3,30,264,0.393143129417,0.840909090909,2.88136639422,4.75630924683,0.429088468733,0.58914455762,0.58914455762
later_exploratory,C16_FAST_TREND,MJ1,30,264,0.318192030708,0.825757575758,1.87843036788,3.33777824376,0.393650307553,0.548991505384,0.548991505384
